index,text,label
2900,"subiectul, in ciuda acestui fapt, este un film amator, expozitionist - sau un efort la unul - care este la fel de interesant si indraznet ca o carte de compozitie a studentului de liceu plina de moarte ""poezie"". desigur, va deranja spectatorii care sunt inclinati sa fie deranjati, dar succesul va fi atribuit ei insisi, nu directorului. a obtine cu adevarat sub pielea cuiva necesita sensibilitate, disciplina, tehnica si talent, precum si un ochi si o ureche. filmul contine o imagine evocatoare, aratata ca o incapere (si folosita si in cazul video), dar fara o dezvoltare care sa duca sau sa se indeparteze de ea. daca directorul ar fi avut un ochi, ar fi vazut-o ca un posibil punct de plecare pentru un film interesant - adica un film.",0
2901,"mi-e dor de ceva aici? aceasta ""adaptare"" are tot ceea ce a avut primul roman al lui brookmyres. totul in afara de poveste, rade, umorul negru, intriga politica, caracteristicile, complotul si o anumita simtire. <br /> <br /> spoilers; <br /> <br /> godamnawful, de la incepand sa se incheie. au facut o batjocura a complotului, au avut o poveste de dragoste intre parablane si un politist, si despre ce a fost vorba, dr. slaughter a fost portretizat ca un spectator si cine naiba ar fi fost annette crosby? /> se pare ca au facut o adaptare de trei ore, apoi au taiat-o pana la 90 de minute. (chiar daca cele 90 de minute pareau sa dureze pentru totdeauna.) va rog, nu faceti asta unei alte carti brookmyres (mai ales ""tara orbilor"").",0
2902,"sunt de acord ca, desi aceasta poveste de melville ar putea fi nefilmabila, aceasta nu este chiar o incercare credibila. pentru a misca povestea in secolul al xx-lea, el doar depaseste intentia si natura povestii originale; eventual ati fi fost in stare sa o mutati in anglia, dar trebuie sa fie o piesa de epoca. chiar si naratorul nostru de povestiri - proprietarul - o spune intr-o retrospectiva, intorcandu-se si mai departe, undeva in jurul anului 1800. spre sfirsitul secolului al xix-lea, un lucrator straniu neascultator ar fi aruncat fara gand. si secolul xx? haide! da-mi o pauza extentiva stersa! chiar si in jurul anului 1800, un astfel de comportament nu a functionat foarte bine, avand in vedere sfarsitul. si filmul se termina? nu stiu ce a fost, pentru ca nu ma uitam la toata travestirea - trebuia sa ma opresc. a fost ca si cum am seta ""streetcar named desire"" in anglia elizabethan.",0
2903,"greg davis si bryan daly iau cateva declaratii nebunesti de catre un terorist, adauga un comentariu de catre un grup de reactionari uber-dreapta, atribuie cele mai extreme pozitii ale celor mai fundamentalizati musulmani de pe planeta tuturor celor care se numesc musulmani si prezinta acest lucru teologia islamului. poate ca urmatorul lor film va implica intervievarea lui fred phelps si a congregatiei bisericii baptiste din westboro, adaugand comentarii de catre unii ""invatati"" ateu militari si numindu-i filmul ""ceea ce lumea are nevoie sa stie despre crestinism"". in cele din urma, acest film sufera atat de saraci valorile de productie si lipsa de atentie la cele mai de baza standarde ale jurnalismului.nu pierdeti timpul si banii, pur si simplu porniti radioul dvs. am si ascultati rush limbaugh pentru cateva zile gratuit si veti primi acelasi mesaj cu acelasi nivel de analiza intelectuala.",0
2904,"un complot stuttering, caractere neinteresante si un dialog sub-par (cel mai putin) plagues aceasta productie tv care cu greu ar fi putut fi interesant, chiar si cu un buget de productie de miliarde de dolari. caracterele nu sunt credibile, in motivele, actiunile sau profesiile lor. plotul citeste ca un rau dungeons and dragons (tm), dar cu pusti de plasma si campuri de forta. exista probleme serioase legate de continuitate, iar gradul de interactiune inutila dintre personaje are cel putin acest autor. <br /> <br /> evitati-l ca ciuma. urmariti orice episod al ingerului intunecat si veti avea mai multa actiune, dialog si complot. yuck.",0
2905,"van damme. ce altceva pot spune? bill goldberg. noi mergem. acum stiam ca acest film va fi foarte oribil. am vazut primele cinci minute ale acestui film pe tbs, stiind ca ar fi rau. dar nici macar n-am crezut ca ar fi asa rau. plotul este ingrozitor, van damme imbatraneste (in cele din urma), dar spre deosebire de arnold, filmele lui sunt la fel de bine. uitati de acest film. nu-l vezi. vreodata. nici macar nu m-as fi platit sa vad acest film. 1/5 stele - in inima sa se afla o plimbare minunata, plina de actiune. <br /> <br /> ei bine, poate nu , dar marketingul ar fi sigur ca noi sa credem asa, nu-i asa? john ulmer",0
2906,"nu suntem in basmul imparatului gol. putem marturisi adevarul a ceea ce vedem, fara sa fim prosti, marturisim ca acest spectacol este, in multe privinte, de neinteles si ca este clar ca o mare parte din el a fost creat dintr-o intuitie pura fara un concept real. <br /> < br /> ei bine, evident, multi oameni ii plac lucrurile astea. eu nu. prefer performante bine gandite si planificate. si eu marturisesc ca spectacolul este foarte serios pentru gustul meu si plictisitor ... acele dragoste si povesti de droguri ... sunt atat de multe sapunuri incitante cu multa suspans (de exemplu, dallas), dar twin peaks nu pot prinde atentia mea. nu-mi pasa de acei oameni, cu exceptia lui cooper si gordon cole.",0
2907,"putin cam neasteptata reactia actorului principal cand intalneste in sfarsit un om sanatos...scapari de scenariu la greu, dar ok pt. genul sau",0
2908,"""dahmer"" este un film interesant, desi nu as folosi ""groaza"" sau ""thriller"" nu il descriu. este mai mult un studiu de caractere minore care pare ciudat de simpatic al ucigasului. jeremy renner portreteaza ucigasul serial jeffrey dahmer, care a drogat, ucis si dezmembrat victimele masculine. filmul se axeaza pe relatia dintre dahmer si ""rodney"", bine jucat de artel kayaru. <br /> <br /> rodney este aproape caracterul mai interesant: innorat de dahmer si dupa ce a scapat odata un atac, se intoarce la dahmer pentru sex si supravietuieste unui al doilea atac. cred ca filmul este disociat pentru ca face putin pentru a descrie anii formati ai lui dahmer, cum evenimentele au creat monstrul uman pe care il vedem pe ecran si nu ofera nicio perspectiva asupra credintei lui dahmer ca ar putea crea zombi sexuali ai victimelor sale. rolurile sunt bine jucate, dar povestea este subtire.",0
2909,"se blocheaza tot mai des si dureaza cam 1 minut sa isi revina
nu prea merita decat daca e unul fara probleme",0
2910,"begin spoiler: foarte amuzant si memorabil pentru scena literala de fumat a lui chong: chong mananca cu gheata un gandac de bucatarie ratacit in castronul sau, lumineaza, tuse si hack-uri violent pentru o eternitate aparenta, apoi cu aplomb perfect si fara a sari peste un bataus , reincarcati vasul in mod corespunzator, re-aprindeti, repetati. end spoiler. din pacate, am inceput sa pierd credinta mai putin decat jumatatea drumului. mi-a dat seama ca duo-ul lipsit de du-te este mult mai neplacut si mai putin decat relativ. am ajuns sa apreciez relativ sofisticarea stonerilor contemporani, harold si kumar. pur si simplu prefer compania mai luminoasa. cu toate acestea, filmul este probabil o potrivire perfecta pentru fratele fratele copt sau acei telespectatori care sunt atat de slabi incat sa fie suparati de un stoner atunci cand ei ... cei dintai sunt treji. actorul paul reubens, care a avut o obscenitate remarcabila in forma pre-pee-wee,",0
2911,"acesta este cel mai rau spectacol pe care l-am vazut de-a lungul anilor. cred ca ar trebui sa iasa din t.v. din cauza intarzierii sale. e asa de proasta incat as putea sa le pierd cand o urmaresc. (chiar daca nu ma uit niciodata pentru ca este sooooo saraca) goofs: cand mac spune ca nu poate manca zaharul, intr-un alt episod el mananca zaharul. aproape totul din lume are zahar in ea! in episodul ""eddie monster"", atunci cand striga eddy la terrance, el cade in cutie de doua ori plus timp in care se incadreaza in el nu se incadreaza, el cade in lateral. ce prostie. nici macar nu pot spune cuvantul fosters home. am facut chiar si o melodie cu trupa mea despre cat de retardat este acest spectacol. byyyyyyyyeeeee",0
2912,"ce film plictisitor! pentru a rezuma totul, in principiu, doar nana patekar a batut-o pe nora lui karisma kapoor, in timp ce ea a incercat sa fuga din sat, impreuna cu fiul ei. poate cineva sa spuna ca se poarta? conceptul nu a fost prea rau, dar a fost executat prost. localurile canadiene si unele scene din sat au fost impuscati frumos. cu toate acestea, in ansamblu, cinematografia s-a scurtat. povestea ar fi putut fi grozava, dar filmul parea sa se traga. exista atat de multa prostie pe care o poate lua o persoana, sa nu mai vorbim de trei ore sangeroase. cea mai buna parte a intregului film a fost piesa ""ishq kamina"", si aceasta a fost de numai cinci minute. in afara de asta, acest film a fost o bucata de prostii.",0
2913,"acest film a fost aspirat simplu si simplu. bine, deci este vorba despre o fata care este violata, iar pentru a se razbuna, are un alt tip de viol pentru violator. violatorul este un dus, dar fata victima este partial de vina. vreau sa spun ca amandoi intra in starea de spirit si incep sa saruta si asa ceva, dar cand violatorul incearca sa faca sex cu ea, ea nu o permite, astfel incat violatorul o viola. iar lucrul este scena violului pentru fata este foarte scurta si nu expune sau arata nimic, dar cand vine vorba de violatorul violat, este o scena destul de lunga. in principiu nu exista nimic in poveste care merita vizionat. 3.2 / 10",0
2914,"sunt un mare fan al science fictionului din anii '50, dar acesta nu este unul dintre preferatele mele. in timp ce conceptul din spatele filmului a fost un vehicul natural pentru un film clasic teen bopper sci-fi, directorul a numarat prea mult pe ea pentru a transporta filmul. este clar ca lucreaza fara bani, deoarece intregul film este incarcat cu un dialog umflat care continua si continua pentru totdeauna. nu am vazut niciodata atat de mult timp de ucidere intr-un film. probabil, mai putin de 60 de secunde de film ""blob"" in tot filmul, iar majoritatea restului de oameni sunt angajati intr-o multime de dialog slab si scris. a fost distractiv sa-l vad pe steve m. si anita c. impreuna, dar ceruri ... cum ar fi putut casting-ul sa creada ca cineva in mintea potrivita ar crede ca sunt adolescenti?",0
2915,"nu recomand
foarte greu raspunde dupa ce apas un buton pe telecomanda, nu stiu softul sau hardwarul e devina.",0
2916,"acesta este de departe cel mai mare film pe care l-am vazut vreodata. am fost in asteptare pentru un film branzos, dar cel putin cu unele scene de curse auto / curse. ceea ce am primit nu a fost nimic. scena de curse este atat de scazuta incat le-a facut sa para ca masinile ""merg rapid"". intr-o scena, un slr mercedes merge de la peste 200 la 0 in 4 secunde doar prin rotire in cerc. este doar ridicol. daca vrei sa vezi un adevarat film despre masini, vezi seriile rapide si furioase. acestea ar putea fi putin camuflate, dar 100x mai bine decat acest film ar putea spera vreodata sa fie. mai bine va uitati, totusi, vizionati mischief 3000, cel mai bun film de masina facut vreodata.",0
2917,"cam vreo 5-6 minute de ras in tot filmul,,,ideea e ca nu trebuie sa te imbeti niciodata pana nu mai stii de tine....pierdere de timp, nu comedie...",0
2918,"chiar daca ai putea sa treci peste ideea ca aceste caractere plictisitoare au fost personal martor la fiecare moment semnificativ din anii 1960 (ok, asa ca katie nu sa alaturat familiei manson si nimeni nu a murit la altamont), acest film a fost inca incredibil de groaznic. am impresia ca ""scriitorii"" tocmai s-au inchis intr-o camera si i-au privit din nou pe ""forrest gump"", ""the wonder years"" si filmele lui oliver stone din 60 de ani si le-au numit cercetari. un critic canadian de televiziune a numit incheierea primului episod ""cap de spin"". el a avut dreptate.",0
2919,"de fapt, nu a fost niciodata. nu sunt sigur de ce billy crystal a vrut sa recreeze o comedie in 1940. ce se innebuneste! nici unul dintre acesti oameni nu se apropie de un cary grant, de spencer tracy, de katherine hepburn etc., si oricum, publicul de astazi nu este atat de receptiv la acest mucegai. scrierea este triviala. terenul taios este ras subtire si evident. chimia dintre personajele principale este inexistenta. este interesant faptul ca julia roberts pare sa creada ca este o reincarnare a unei mari vedete de la ""epoca de aur a hollywood-ului"", oricand ar fi. este un efect pe care incearca si nu reuseste sa-l atinga inca o data cu richard gere in mireasa runaway.",0
2920,"aceasta este o pierdere totala de bani. productia este slaba, efectele speciale sunt teribile. in tara mea au avut curajul sa puna acest film pe video numit ""the mummy"" din cauza succesului filmului lui brendan fraser. sunt sigur ca puteti gasi filme de groaza mai bune.",0
2921,"imi plac efectele speciale si marturisesc noi tehnologii care fac stiinta fictiva sa para reala. efectele speciale ale acestui film sunt foarte bune. am vazut cea mai mare parte a acestui film, deoarece a difuzat pe hbo in ultimele doua luni. trebuie sa recunosc ca am putut sa pierd cateva scene, dar de obicei sunt atras de filme si am vazut cateva scene de mai multe ori. dar de fiecare data cand vad ceva din ""hollow man"", ma simt deprimat, aproape ca un film de noir. nu sunt sigur de ce; poate ca nu vreau ca kevin bacon sa fie rau si ca exista dezamagire in acest sens. dar cred ca marturiseste cat de rau devine rau. indiferent, pot recomanda acest film pentru emotie (desi unele parti se misca incet), dar nu recomand pentru tinerii sub varsta de 14 ani (poate 12, daca sunt maturi).",0
